 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  6.286359674089511E-003 K           6           1
 -8.346607445305898E-002 K          -6           1
  2.504347952149628E-002 K           6           2
 -4.384743839255151E-002 K          -6           2
 -6.098955197890099E-003 K           6           3
 -9.704568850967212E-002 K          -6           3
  0.218325129485656      K           6           4
  4.937828948646535E-003 K          -6           4
 -3.878284307160579E-002 K           6           5
 -6.022482895620603E-002 K          -6           5
   225.220404062662      K           6           6
  2.153723830429621E-002 K          -6           6
 ATOMNUMBER =          11
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
   119.967267739330      K           2           0
  0.942737219345137      K           2           1
   3.65750113345122      K          -2           1
  5.992360724800867E-003 K           2           2
  0.294522166795051      K          -2           2
  -18.3069571330141      K           4           0
  0.921937288749591      K           4           1
  2.975580597249122E-002 K          -4           1
   1.07535961325335      K           4           2
  0.254785840682134      K          -4           2
  -18.9385719083776      K           4           3
 -0.890141813626921      K          -4           3
   3.09553115992437      K           4           4
  -1.40249994695071      K          -4           4
   7.41430690923430      K           6           0
 -0.144698552004419      K           6           1
 -3.573810959442059E-002 K          -6           1
 -5.235437534657878E-002 K           6           2
  3.002022853657269E-002 K          -6           2
   1.31295272980844      K           6           3
 -2.592847159291422E-002 K          -6           3
 -0.154858325818731      K           6           4
 -2.804741711610437E-002 K          -6           4
 -0.109797557106548      K           6           5
  5.668054435046063E-002 K          -6           5
   225.562768055853      K           6           6
  1.655322707491569E-002 K          -6           6
 ATOMNUMBER =          12
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
   119.963631107707      K           2           0
 -0.950240901781410      K           2           1
  -3.66008016414506      K          -2           1
  5.560586613313445E-003 K           2           2
  0.296638936032256      K          -2           2
  -18.3074457946168      K           4           0
 -0.923088235074152      K           4           1
 -2.830378830775763E-002 K          -4           1
   1.07408682752597      K           4           2
  0.253253795949771      K          -4           2
   18.9383459941002      K           4           3
  0.889884829395402      K          -4           3
   3.09490669674376      K           4           4
  -1.40441896448391      K          -4           4
   7.41429630329601      K           6           0
  0.144703497375773      K           6           1
  3.583232343292505E-002 K          -6           1
 -5.229710535539230E-002 K           6           2
  3.012509963855976E-002 K          -6           2
  -1.31298188487627      K           6           3
  2.594068097028619E-002 K          -6           3
 -0.154852605724251      K           6           4
 -2.798588647516157E-002 K          -6           4
  0.109727119733636      K           6           5
 -5.677956958464277E-002 K          -6           5
   225.562520905640      K           6           6
  1.655263806271063E-002 K          -6           6
 ATOMNUMBER =          13
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
   119.964937892451      K           2           0
 -0.953319690224979      K           2           1
  -3.65459375523471      K          -2           1
  9.534346451650796E-003 K           2           2
  0.280782658368383      K          -2           2
  -18.3073161415863      K           4           0
 -0.920739434304496      K           4           1
 -3.450653204835193E-002 K          -4           1
   1.07600724954526      K           4           2
  0.253859481801772      K          -4           2
   18.9408387003323      K           4           3
  0.891479416079991      K          -4           3
   3.09230910433836      K           4           4
  -1.40092495546863      K          -4           4
   7.41428765388021      K           6           0
  0.144794595076687      K           6           1
  3.568974211628152E-002 K          -6           1
 -5.228215427742696E-002 K           6           2
  3.006422507104143E-002 K          -6           2
  -1.31239587605096      K           6           3
  2.583828774651180E-002 K          -6           3
 -0.154843962712622      K           6           4
 -2.801070857327505E-002 K          -6           4
  0.109788412919026      K           6           5
 -5.730059322031686E-002 K          -6           5
   225.562696424655      K           6           6
  1.649806455570096E-002 K          -6           6
 ATOMNUMBER =          14
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
   119.961191964852      K           2           0
  0.955647985245880      K           2           1
   3.65753221214226      K          -2           1
  8.461199611665126E-003 K           2           2
  0.283085449398989      K          -2           2
  -18.3077264234861      K           4           0
  0.922069539137531      K           4           1
  3.437768533098938E-002 K          -4           1
   1.07583318276634      K           4           2
  0.252924583280316      K          -4           2
  -18.9405756575749      K           4           3
 -0.891843454823271      K          -4           3
   3.09338055019827      K           4           4
  -1.40509462162659      K          -4           4
   7.41428556345939      K           6           0
 -0.144790508579441      K           6           1
 -3.575052893187420E-002 K          -6           1
 -5.230093492199887E-002 K           6           2
  3.004639464638920E-002 K          -6           2
   1.31243620417614      K           6           3
 -2.583230231065611E-002 K          -6           3
 -0.154862571818407      K           6           4
 -2.797533787367227E-002 K          -6           4
 -0.109743170955742      K           6           5
