 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
 -1.240269652705328E-002 K           4           1
 -8.113455392674598E-003 K          -4           1
 -1.405758389824003E-003 K           4           2
   44.8218733898627      K          -4           2
  0.100226877363348      K           4           3
 -8.446608331263156E-002 K          -4           3
   55.6604488567219      K           4           4
 -1.048469295138199E-004 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.38218863917667      K           6           0
  7.656654098883858E-004 K           6           1
  7.251829549396588E-004 K          -6           1
  5.704031747238072E-005 K           6           2
  -2.48057145346110      K          -6           2
 -1.404648041976446E-003 K           6           3
  1.436234407922085E-003 K          -6           3
  -9.79279172441653      K           6           4
  7.793267173611533E-005 K          -6           4
  5.318773435592297E-005 K           6           5
  5.974758506110098E-005 K          -6           5
 -2.194939653210020E-005 K           6           6
 -0.113780590084504      K          -6           6
 ATOMNUMBER =           8
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   373.708428299230      K           2           0
 -0.282367523576358      K           2           1
 -0.258835167595678      K          -2           1
 -7.433942440005900E-003 K           2           2
  -64.9216420073769      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -40.1144698066619      K           4           0
 -6.894988798820903E-003 K           4           1
 -3.724056755794947E-003 K          -4           1
 -1.907946830439565E-003 K           4           2
   44.8195506540881      K          -4           2
  9.349131781771346E-002 K           4           3
 -9.932564202078016E-002 K          -4           3
   55.6600654087099      K           4           4
  3.214378218768107E-004 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.38213578163725      K           6           0
  6.158028483579627E-004 K           6           1
  6.251955596990309E-004 K          -6           1
  5.582760752238873E-005 K           6           2
  -2.48069682271788      K          -6           2
 -1.505930073861312E-003 K           6           3
  1.431430539690178E-003 K          -6           3
  -9.79327003806283      K           6           4
  8.081937942687092E-005 K          -6           4
  4.727454904943759E-004 K           6           5
  6.123738810685607E-004 K          -6           5
 -2.354584446865010E-005 K           6           6
 -0.113460677611471      K          -6           6
