 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -35.8391177744436      K           4           0
  1.254897683662703E-002 K           4           1
  1.280916868504235E-002 K          -4           1
 -1.543570418605318E-003 K           4           2
   37.3621148312666      K          -4           2
  9.646641650213195E-002 K           4           3
 -9.615718534332672E-002 K          -4           3
   44.9223918690908      K           4           4
  5.356920981082941E-005 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.08472238272147      K           6           0
  2.010990825562669E-003 K           6           1
  2.004586506453290E-003 K          -6           1
  2.763707384387827E-006 K           6           2
  -1.88014998863731      K          -6           2
 -1.466729084878713E-004 K           6           3
  1.582138732906459E-004 K          -6           3
  -7.55263991820858      K           6           4
  2.319364182566836E-006 K          -6           4
 -4.881389519530802E-003 K           6           5
 -4.845908982964182E-003 K          -6           5
  6.346645913191037E-007 K           6           6
 -0.433054785748398      K          -6           6
