 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
 -0.249917419769561      K           2           1
 -0.257304079097351      K          -2           1
  1.476025285624234E-002 K           2           2
  -317.356712526301      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -60.6052182795331      K           4           0
  3.107930402887432E-002 K           4           1
  3.032264610954958E-002 K          -4           1
  2.366872902574865E-003 K           4           2
   81.2207501747761      K          -4           2
  0.306255252496676      K           4           3
 -0.304730412608435      K          -4           3
   115.493639400701      K           4           4
 -1.405063838181805E-004 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -2.07959527610537      K           6           0
  3.554087459976703E-003 K           6           1
  3.561182301536292E-003 K          -6           1
 -2.103168984278426E-005 K           6           2
  -2.87473675674543      K          -6           2
  7.485082571628169E-004 K           6           3
 -7.285314113875197E-004 K          -6           3
  -21.3178357142411      K           6           4
 -4.017585985526549E-005 K          -6           4
 -8.918667478905695E-003 K           6           5
 -8.865167378917628E-003 K          -6           5
  2.271461016917181E-005 K           6           6
   7.20147230101664      K          -6           6
