 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -38.1377315074519      K           4           0
 -3.768093450475351E-002 K           4           1
 -4.268695513133521E-002 K          -4           1
 -2.716639750215735E-003 K           4           2
  -41.2775513751279      K          -4           2
 -0.170669020949933      K           4           3
  0.169645962796175      K          -4           3
   50.0929885221429      K           4           4
  1.755626520222247E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.21709237993529      K           6           0
  5.894515439459606E-004 K           6           1
  6.579629379318932E-004 K          -6           1
  2.780258275346354E-005 K           6           2
   2.13809187159652      K          -6           2
  8.438525555177287E-004 K           6           3
 -8.238173146703342E-004 K          -6           3
  -8.62134648619547      K           6           4
 -4.689062611373193E-005 K          -6           4
 -5.505555343534111E-005 K           6           5
 -1.574858993002597E-004 K          -6           5
  3.864757010588530E-005 K           6           6
  0.224371964994170      K          -6           6
 ATOMNUMBER =           7
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   358.339421696716      K           2           0
 -0.350546942259823      K           2           1
 -0.336399560530087      K          -2           1
  1.307570850419939E-002 K           2           2
  -44.7545517028323      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -38.0537618699119      K           4           0
  3.883998563252289E-003 K           4           1
  3.216494809857877E-003 K          -4           1
  2.803232597166443E-003 K           4           2
   41.1771408989632      K          -4           2
  8.413223892033082E-002 K           4           3
 -8.176687391229676E-002 K          -4           3
   50.2155521515954      K           4           4
  1.727066540573028E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.21746662680306      K           6           0
  9.721064936668547E-004 K           6           1
  8.807708644981840E-004 K          -6           1
 -2.613344739040956E-005 K           6           2
  -2.14239997131306      K          -6           2
 -1.341425619579933E-003 K           6           3
  1.409582561495216E-003 K          -6           3
  -8.62431971770268      K           6           4
 -4.441857227545225E-005 K          -6           4
 -9.567068362131775E-004 K           6           5
 -9.658744930445755E-004 K          -6           5
 -3.762489687565884E-005 K           6           6
 -0.224363091668556      K          -6           6
 ATOMNUMBER =           8
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   358.340549089613      K           2           0
 -0.354039744646997      K           2           1
 -0.340429348528338      K          -2           1
  1.342608104223680E-002 K           2           2
  -44.7549825432774      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -38.0538594570320      K           4           0
  4.533770502639652E-003 K           4           1
  5.648851861841837E-003 K          -4           1
  2.800976550042950E-003 K           4           2
   41.1771282739510      K          -4           2
  7.542165332479171E-002 K           4           3
 -9.113064134362205E-002 K          -4           3
   50.2156683591753      K           4           4
  1.843468187122644E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.21746485625880      K           6           0
  9.298842269298324E-004 K           6           1
  8.891597874037476E-004 K          -6           1
 -2.842384957446505E-005 K           6           2
  -2.14240132953845      K          -6           2
 -1.379343561811544E-003 K           6           3
  1.314524584512289E-003 K          -6           3
  -8.62431798403996      K           6           4
 -3.995655492625247E-005 K          -6           4
 -9.696164670004371E-004 K           6           5
 -1.036744166187078E-003 K          -6           5
 -4.450986127236646E-005 K           6           6
 -0.224352395167416      K          -6           6
