 ATOMNUMBER =           1
 -3.643666729306470E-002 K          -6           2
 -1.518624604974304E-004 K           6           3
  1.008009852102051E-005 K          -6           3
 -0.312576708628822      K           6           4
  0.539715469994820      K          -6           4
  9.581602230324622E-004 K           6           5
  1.222475708285022E-003 K          -6           5
   64.0140160843627      K           6           6
 -1.745900495227743E-003 K          -6           6
 ATOMNUMBER =           6
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -72.3591981847607      K           2           0
 -3.187070490712992E-002 K           2           1
  0.130797145743767      K          -2           1
  -2.43358392594157      K           2           2
  -4.66815679256344      K          -2           2
   3.68966033382407      K           4           0
 -2.228728527562751E-003 K           4           1
  3.715120619997877E-003 K          -4           1
   1.71710315935328      K           4           2
   3.28223688321322      K          -4           2
 -3.107355270807701E-003 K           4           3
 -1.094333327784688E-004 K          -4           3
   2.71475442970452      K           4           4
  -4.35211331250642      K          -4           4
 -0.641465195761838      K           6           0
 -2.544024627791518E-004 K           6           1
  4.424054610134360E-004 K          -6           1
 -0.119703977621735      K           6           2
  4.658525178921791E-002 K          -6           2
  6.553291482267217E-005 K           6           3
 -2.369365687031633E-005 K          -6           3
 -0.292618262033098      K           6           4
  0.354252684760260      K          -6           4
  5.141194562211395E-004 K           6           5
  7.452430525267269E-004 K          -6           5
   125.973120412063      K           6           6
  0.233821358438433      K          -6           6
 ATOMNUMBER =           7
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -163.543768678519      K           2           0
   2.00582069040120      K           2           1
  -3.12263782489978      K          -2           1
   2.06831983536532      K           2           2
   3.65989360784896      K          -2           2
  -26.2358873342604      K           4           0
  0.361694058781044      K           4           1
 -0.766574664826160      K          -4           1
  0.139557424379306      K           4           2
  0.307482573912568      K          -4           2
  -13.1951637285944      K           4           3
 -5.763165293156763E-002 K          -4           3
  0.723351766710005      K           4           4
  -1.19065461288322      K          -4           4
  0.593387507724178      K           6           0
 -0.228698330590470      K           6           1
  0.388171009339620      K          -6           1
 -5.179203028979949E-002 K           6           2
 -8.921572246916401E-002 K          -6           2
   9.93195760422200      K           6           3
 -2.326641710832617E-003 K          -6           3
 -1.918631517039904E-002 K           6           4
  3.043651382630907E-002 K          -6           4
  0.766492635207661      K           6           5
   1.30992705062830      K          -6           5
   68.3885028146228      K           6           6
 -1.645870268150198E-003 K          -6           6
 ATOMNUMBER =           8
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -163.474012452189      K           2           0
  -2.11441414508477      K           2           1
   3.36152154032869      K          -2           1
   2.07128011010690      K           2           2
   3.60779199182799      K          -2           2
  -26.2396282581728      K           4           0
 -0.362031307691639      K           4           1
  0.762302251098512      K          -4           1
  0.142412152268616      K           4           2
  0.309033181114871      K          -4           2
   13.1263330436162      K           4           3
  6.162377356527314E-002 K          -4           3
  0.720950370669405      K           4           4
  -1.19127913780668      K          -4           4
  0.593489252823635      K           6           0
  0.228387691012716      K           6           1
 -0.387862965382785      K          -6           1
 -5.169847943262216E-002 K           6           2
 -8.894683455426539E-002 K          -6           2
  -9.93243856604039      K           6           3
  2.324425650072381E-003 K          -6           3
 -1.935180240392826E-002 K           6           4
  3.059644776499059E-002 K          -6           4
 -0.765937758130034      K           6           5
  -1.30907197842876      K          -6           5
   68.3889089598128      K           6           6
 -1.608450307526926E-003 K          -6           6
 ATOMNUMBER =           9
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -141.488062079664      K           2           0
  5.496823284427093E-002 K           2           1
 -0.147156704477312      K          -2           1
   2.34772646775905      K           2           2
   9.30978416218190      K          -2           2
  -46.1434018605313      K           4           0
 -1.528062493055564E-003 K           4           1
  2.235350531282078E-003 K          -4           1
 -0.113436904462954      K           4           2
 -0.176015099484301      K          -4           2
  3.123007476934031E-002 K           4           3
  2.914075546503138E-003 K          -4           3
   1.66287358525926      K           4           4
  -2.95954564534547      K          -4           4
   8.19942294439324      K           6           0
  2.296196609303895E-004 K           6           1
 -3.612316861282347E-004 K          -6           1
 -0.286724056296237      K           6           2
  2.494329380515424E-002 K          -6           2
 -3.288254864567808E-004 K           6           3
 -3.811489908460585E-005 K          -6           3
 -0.381661703584696      K           6           4
  2.415354353301439E-002 K          -6           4
 -6.292023542601613E-004 K           6           5
 -1.230652313925868E-003 K          -6           5
   197.941545045228      K           6           6
  9.213176394709421E-002 K          -6           6
